,CO2 per cápita (toneladas métricas),intervalos,frecuencias
4953,1.304114244,"(-0.00042, 19.969]",8744.0
4954,1.275689903,"(-0.00042, 19.969]",8744.0
4955,1.377657459,"(-0.00042, 19.969]",8744.0
4956,1.573296331,"(-0.00042, 19.969]",8744.0
4957,1.625692094,"(-0.00042, 19.969]",8744.0
4958,1.801651768,"(-0.00042, 19.969]",8744.0
4959,1.807899445,"(-0.00042, 19.969]",8744.0
4960,2.167245759,"(-0.00042, 19.969]",8744.0
4961,2.586191794,"(-0.00042, 19.969]",8744.0
4962,2.666620899,"(-0.00042, 19.969]",8744.0
4963,2.998227938,"(-0.00042, 19.969]",8744.0
4964,3.274182858,"(-0.00042, 19.969]",8744.0
4965,3.230122163,"(-0.00042, 19.969]",8744.0
4966,3.382353134,"(-0.00042, 19.969]",8744.0
4967,3.395131764,"(-0.00042, 19.969]",8744.0
4968,3.15949118,"(-0.00042, 19.969]",8744.0
4969,3.021435209,"(-0.00042, 19.969]",8744.0
4970,3.281791483,"(-0.00042, 19.969]",8744.0
4971,2.763955994,"(-0.00042, 19.969]",8744.0
4972,3.285859898,"(-0.00042, 19.969]",8744.0
4973,3.098079877,"(-0.00042, 19.969]",8744.0
4974,3.35727801,"(-0.00042, 19.969]",8744.0
4975,3.231680334,"(-0.00042, 19.969]",8744.0
4976,3.28037526,"(-0.00042, 19.969]",8744.0
4977,3.244519352,"(-0.00042, 19.969]",8744.0
4978,3.186529798,"(-0.00042, 19.969]",8744.0
4979,3.113032265,"(-0.00042, 19.969]",8744.0
4980,3.232800292,"(-0.00042, 19.969]",8744.0
4981,3.254583689,"(-0.00042, 19.969]",8744.0
4982,3.351833069,"(-0.00042, 19.969]",8744.0
4983,3.382956623,"(-0.00042, 19.969]",8744.0
4984,3.637192628,"(-0.00042, 19.969]",8744.0
4985,3.891994271,"(-0.00042, 19.969]",8744.0
4986,3.815375723,"(-0.00042, 19.969]",8744.0
4987,3.892422364,"(-0.00042, 19.969]",8744.0
4988,3.689815762,"(-0.00042, 19.969]",8744.0
4989,3.70109721,"(-0.00042, 19.969]",8744.0
4990,3.50324049,"(-0.00042, 19.969]",8744.0
4991,3.601147064,"(-0.00042, 19.969]",8744.0
4992,2.516537519,"(-0.00042, 19.969]",8744.0
4993,2.981979388,"(-0.00042, 19.969]",8744.0
4994,3.059736351,"(-0.00042, 19.969]",8744.0
4995,3.359320776,"(-0.00042, 19.969]",8744.0
4996,3.673035072,"(-0.00042, 19.969]",8744.0
4997,3.912905535,"(-0.00042, 19.969]",8744.0
4998,4.206264706,"(-0.00042, 19.969]",8744.0
4999,4.863557846,"(-0.00042, 19.969]",8744.0
5000,5.566593157,"(-0.00042, 19.969]",8744.0
5001,6.338523165,"(-0.00042, 19.969]",8744.0
5002,7.368088744,"(-0.00042, 19.969]",8744.0
5003,7.545561028,"(-0.00042, 19.969]",8744.0
5004,7.961462468,"(-0.00042, 19.969]",8744.0
5005,8.472958752,"(-0.00042, 19.969]",8744.0
5006,8.313879441,"(-0.00042, 19.969]",8744.0
5007,7.77267069,"(-0.00042, 19.969]",8744.0
5008,8.059719431,"(-0.00042, 19.969]",8744.0
5009,8.213496439,"(-0.00042, 19.969]",8744.0
5010,7.866857247,"(-0.00042, 19.969]",8744.0
5011,8.24734789,"(-0.00042, 19.969]",8744.0
5012,8.114017015,"(-0.00042, 19.969]",8744.0
5013,7.901592054,"(-0.00042, 19.969]",8744.0
5014,7.599902312,"(-0.00042, 19.969]",8744.0
5015,7.411085746,"(-0.00042, 19.969]",8744.0
5016,7.833248279,"(-0.00042, 19.969]",8744.0
5017,7.580675398,"(-0.00042, 19.969]",8744.0
5018,7.53411367,"(-0.00042, 19.969]",8744.0
5019,7.418518417,"(-0.00042, 19.969]",8744.0
5020,8.066694192,"(-0.00042, 19.969]",8744.0
5021,8.329948098,"(-0.00042, 19.969]",8744.0
5022,8.857976193,"(-0.00042, 19.969]",8744.0
5023,8.875684081,"(-0.00042, 19.969]",8744.0
5024,9.039760563,"(-0.00042, 19.969]",8744.0
5025,8.899017746,"(-0.00042, 19.969]",8744.0
5026,9.394000584,"(-0.00042, 19.969]",8744.0
5027,9.436899776,"(-0.00042, 19.969]",8744.0
5028,9.585223137,"(-0.00042, 19.969]",8744.0
5029,9.53044157,"(-0.00042, 19.969]",8744.0
5030,9.167558022,"(-0.00042, 19.969]",8744.0
5031,9.459557462,"(-0.00042, 19.969]",8744.0
5032,9.613881066,"(-0.00042, 19.969]",8744.0
5033,9.45490681,"(-0.00042, 19.969]",8744.0
5034,9.547061619,"(-0.00042, 19.969]",8744.0
5035,9.688100417,"(-0.00042, 19.969]",8744.0
5036,9.856908399,"(-0.00042, 19.969]",8744.0
5037,9.686111315,"(-0.00042, 19.969]",8744.0
5038,9.62737359,"(-0.00042, 19.969]",8744.0
5039,9.771475965,"(-0.00042, 19.969]",8744.0
5040,9.4229613,"(-0.00042, 19.969]",8744.0
5041,8.598621998,"(-0.00042, 19.969]",8744.0
5042,9.127185047,"(-0.00042, 19.969]",8744.0
5043,9.291834303,"(-0.00042, 19.969]",8744.0
5076,15.895446373,"(-0.00042, 19.969]",8744.0
5077,13.539483096,"(-0.00042, 19.969]",8744.0
5078,12.394283973,"(-0.00042, 19.969]",8744.0
5079,10.542178729,"(-0.00042, 19.969]",8744.0
5080,9.031502525,"(-0.00042, 19.969]",8744.0
5081,8.450716634,"(-0.00042, 19.969]",8744.0
5082,8.298092069,"(-0.00042, 19.969]",8744.0
5083,7.803452018,"(-0.00042, 19.969]",8744.0
5084,8.584553321,"(-0.00042, 19.969]",8744.0
5085,9.954577347,"(-0.00042, 19.969]",8744.0
5086,10.225879517,"(-0.00042, 19.969]",8744.0
5087,10.316976074,"(-0.00042, 19.969]",8744.0
5088,11.467294212,"(-0.00042, 19.969]",8744.0
5089,11.681988461,"(-0.00042, 19.969]",8744.0
5090,12.577156488,"(-0.00042, 19.969]",8744.0
5091,14.221171502,"(-0.00042, 19.969]",8744.0
5092,14.659577645,"(-0.00042, 19.969]",8744.0
5093,13.309727808,"(-0.00042, 19.969]",8744.0
5094,15.146478273,"(-0.00042, 19.969]",8744.0
5095,15.810097544,"(-0.00042, 19.969]",8744.0
5096,0.299496881,"(-0.00042, 19.969]",8744.0
5097,0.28725727,"(-0.00042, 19.969]",8744.0
5098,0.304273985,"(-0.00042, 19.969]",8744.0
5099,0.320661958,"(-0.00042, 19.969]",8744.0
5100,0.307305266,"(-0.00042, 19.969]",8744.0
5101,0.259649487,"(-0.00042, 19.969]",8744.0
5102,0.273274893,"(-0.00042, 19.969]",8744.0
5103,0.266146233,"(-0.00042, 19.969]",8744.0
5104,0.268506558,"(-0.00042, 19.969]",8744.0
5105,0.288157853,"(-0.00042, 19.969]",8744.0
5106,0.274068546,"(-0.00042, 19.969]",8744.0
5107,0.316134818,"(-0.00042, 19.969]",8744.0
5108,0.320474975,"(-0.00042, 19.969]",8744.0
5109,0.312855742,"(-0.00042, 19.969]",8744.0
5110,0.380878645,"(-0.00042, 19.969]",8744.0
5111,0.368977464,"(-0.00042, 19.969]",8744.0
5112,0.329338923,"(-0.00042, 19.969]",8744.0
5113,0.348091685,"(-0.00042, 19.969]",8744.0
5114,0.353045082,"(-0.00042, 19.969]",8744.0
5115,0.321711564,"(-0.00042, 19.969]",8744.0
5116,0.38094823,"(-0.00042, 19.969]",8744.0
5117,0.386201414,"(-0.00042, 19.969]",8744.0
5118,0.267301785,"(-0.00042, 19.969]",8744.0
5119,0.255505314,"(-0.00042, 19.969]",8744.0
5120,0.228042942,"(-0.00042, 19.969]",8744.0
5121,0.191736485,"(-0.00042, 19.969]",8744.0
5122,0.2040846,"(-0.00042, 19.969]",8744.0
5123,0.244751788,"(-0.00042, 19.969]",8744.0
5124,0.218690403,"(-0.00042, 19.969]",8744.0
5125,0.229063768,"(-0.00042, 19.969]",8744.0
5126,0.248363863,"(-0.00042, 19.969]",8744.0
5127,0.199736842,"(-0.00042, 19.969]",8744.0
5128,0.221370014,"(-0.00042, 19.969]",8744.0
5129,0.245794458,"(-0.00042, 19.969]",8744.0
5130,0.246413638,"(-0.00042, 19.969]",8744.0
5131,0.275965745,"(-0.00042, 19.969]",8744.0
5132,0.33179823,"(-0.00042, 19.969]",8744.0
5133,0.286573323,"(-0.00042, 19.969]",8744.0
5134,0.339479453,"(-0.00042, 19.969]",8744.0
5135,0.335704347,"(-0.00042, 19.969]",8744.0
5136,0.335350781,"(-0.00042, 19.969]",8744.0
5137,0.294043331,"(-0.00042, 19.969]",8744.0
5138,0.243741462,"(-0.00042, 19.969]",8744.0
5139,0.201323302,"(-0.00042, 19.969]",8744.0
5140,0.221377912,"(-0.00042, 19.969]",8744.0
5141,0.242225673,"(-0.00042, 19.969]",8744.0
5142,0.263863006,"(-0.00042, 19.969]",8744.0
5143,0.263921731,"(-0.00042, 19.969]",8744.0
5144,0.267801815,"(-0.00042, 19.969]",8744.0
5145,0.31450114,"(-0.00042, 19.969]",8744.0
5146,0.307975417,"(-0.00042, 19.969]",8744.0
5147,0.327569171,"(-0.00042, 19.969]",8744.0
5180,2.40546884,"(-0.00042, 19.969]",8744.0
5181,1.838898975,"(-0.00042, 19.969]",8744.0
5182,1.340069987,"(-0.00042, 19.969]",8744.0
5183,0.97295632,"(-0.00042, 19.969]",8744.0
5184,1.207438424,"(-0.00042, 19.969]",8744.0
5185,1.167312197,"(-0.00042, 19.969]",8744.0
5186,1.221051793,"(-0.00042, 19.969]",8744.0
5187,0.94243203,"(-0.00042, 19.969]",8744.0
5188,0.924535563,"(-0.00042, 19.969]",8744.0
5189,0.764529939,"(-0.00042, 19.969]",8744.0
5190,0.971361532,"(-0.00042, 19.969]",8744.0
5191,1.056481074,"(-0.00042, 19.969]",8744.0
5192,1.121356201,"(-0.00042, 19.969]",8744.0
5193,1.016440747,"(-0.00042, 19.969]",8744.0
5194,0.991517898,"(-0.00042, 19.969]",8744.0
5195,1.120619163,"(-0.00042, 19.969]",8744.0
5196,1.069343449,"(-0.00042, 19.969]",8744.0
5197,1.180486133,"(-0.00042, 19.969]",8744.0
5198,1.129467501,"(-0.00042, 19.969]",8744.0
5199,1.199591629,"(-0.00042, 19.969]",8744.0
5200,0.041012378,"(-0.00042, 19.969]",8744.0
5201,0.048708101,"(-0.00042, 19.969]",8744.0
5202,0.051110592,"(-0.00042, 19.969]",8744.0
5203,0.062885194,"(-0.00042, 19.969]",8744.0
5204,0.053880369,"(-0.00042, 19.969]",8744.0
5205,0.062371699,"(-0.00042, 19.969]",8744.0
5206,0.071236379,"(-0.00042, 19.969]",8744.0
5207,0.062436039,"(-0.00042, 19.969]",8744.0
5208,0.072309173,"(-0.00042, 19.969]",8744.0
5209,0.19498466,"(-0.00042, 19.969]",8744.0
5210,0.167104683,"(-0.00042, 19.969]",8744.0
5211,0.034788767,"(-0.00042, 19.969]",8744.0
5212,0.016006194,"(-0.00042, 19.969]",8744.0
5213,0.017162674,"(-0.00042, 19.969]",8744.0
5214,0.009699027,"(-0.00042, 19.969]",8744.0
5215,0.00971135,"(-0.00042, 19.969]",8744.0
5216,0.009868795,"(-0.00042, 19.969]",8744.0
5217,0.010155011,"(-0.00042, 19.969]",8744.0
5218,0.007352358,"(-0.00042, 19.969]",8744.0
5219,0.004317227,"(-0.00042, 19.969]",8744.0
5220,0.042574537,"(-0.00042, 19.969]",8744.0
5221,0.044386095,"(-0.00042, 19.969]",8744.0
5222,0.048576159,"(-0.00042, 19.969]",8744.0
5223,0.050957882,"(-0.00042, 19.969]",8744.0
5224,0.054943598,"(-0.00042, 19.969]",8744.0
5225,0.053988698,"(-0.00042, 19.969]",8744.0
5226,0.054155043,"(-0.00042, 19.969]",8744.0
5227,0.053033397,"(-0.00042, 19.969]",8744.0
5228,0.053269776,"(-0.00042, 19.969]",8744.0
5229,0.051703836,"(-0.00042, 19.969]",8744.0
5230,0.050066401,"(-0.00042, 19.969]",8744.0
5231,0.049556143,"(-0.00042, 19.969]",8744.0
5232,0.049352754,"(-0.00042, 19.969]",8744.0
5233,0.047637216,"(-0.00042, 19.969]",8744.0
5234,0.052055609,"(-0.00042, 19.969]",8744.0
5235,0.145041558,"(-0.00042, 19.969]",8744.0
5236,0.146717767,"(-0.00042, 19.969]",8744.0
5237,0.135829991,"(-0.00042, 19.969]",8744.0
5238,0.167576557,"(-0.00042, 19.969]",8744.0
5239,0.158936147,"(-0.00042, 19.969]",8744.0
5240,0.162037088,"(-0.00042, 19.969]",8744.0
5241,0.180862682,"(-0.00042, 19.969]",8744.0
5242,0.174068505,"(-0.00042, 19.969]",8744.0
5243,0.184469651,"(-0.00042, 19.969]",8744.0
5244,0.186533458,"(-0.00042, 19.969]",8744.0
5245,0.20840142,"(-0.00042, 19.969]",8744.0
5246,0.221776426,"(-0.00042, 19.969]",8744.0
5247,0.253749445,"(-0.00042, 19.969]",8744.0
5248,0.285282402,"(-0.00042, 19.969]",8744.0
5249,0.292181175,"(-0.00042, 19.969]",8744.0
5250,0.291550731,"(-0.00042, 19.969]",8744.0
5251,0.308073152,"(-0.00042, 19.969]",8744.0
5253,0.173540617,"(-0.00042, 19.969]",8744.0
5254,0.253994274,"(-0.00042, 19.969]",8744.0
5255,0.413211034,"(-0.00042, 19.969]",8744.0
5256,0.403641247,"(-0.00042, 19.969]",8744.0
5257,0.236809816,"(-0.00042, 19.969]",8744.0
5258,0.231790312,"(-0.00042, 19.969]",8744.0
5259,0.454211396,"(-0.00042, 19.969]",8744.0
5260,0.668225718,"(-0.00042, 19.969]",8744.0
5261,0.21869471,"(-0.00042, 19.969]",8744.0
5262,0.429886091,"(-0.00042, 19.969]",8744.0
5263,0.563936947,"(-0.00042, 19.969]",8744.0
5264,0.485943623,"(-0.00042, 19.969]",8744.0
5265,0.684077978,"(-0.00042, 19.969]",8744.0
5266,0.606873598,"(-0.00042, 19.969]",8744.0
5267,0.59821639,"(-0.00042, 19.969]",8744.0
5268,0.589549839,"(-0.00042, 19.969]",8744.0
5269,0.387256886,"(-0.00042, 19.969]",8744.0
5270,0.381555216,"(-0.00042, 19.969]",8744.0
5271,0.43871883,"(-0.00042, 19.969]",8744.0
5272,0.494371419,"(-0.00042, 19.969]",8744.0
5273,0.487819479,"(-0.00042, 19.969]",8744.0
5274,0.42136971,"(-0.00042, 19.969]",8744.0
5275,0.35625,"(-0.00042, 19.969]",8744.0
5276,0.350528932,"(-0.00042, 19.969]",8744.0
5277,0.343749024,"(-0.00042, 19.969]",8744.0
5278,0.279842488,"(-0.00042, 19.969]",8744.0
5279,0.327108917,"(-0.00042, 19.969]",8744.0
5280,0.318389674,"(-0.00042, 19.969]",8744.0
5281,0.310486432,"(-0.00042, 19.969]",8744.0
5282,0.303848863,"(-0.00042, 19.969]",8744.0
5283,0.298542701,"(-0.00042, 19.969]",8744.0
5284,0.294250598,"(-0.00042, 19.969]",8744.0
5285,0.290562848,"(-0.00042, 19.969]",8744.0
5286,0.286955161,"(-0.00042, 19.969]",8744.0
5287,0.28306766,"(-0.00042, 19.969]",8744.0
5288,0.464724296,"(-0.00042, 19.969]",8744.0
5289,0.365831151,"(-0.00042, 19.969]",8744.0
5290,0.404666732,"(-0.00042, 19.969]",8744.0
5291,0.353577842,"(-0.00042, 19.969]",8744.0
5292,0.391003009,"(-0.00042, 19.969]",8744.0
5293,0.298970393,"(-0.00042, 19.969]",8744.0
5294,0.461822928,"(-0.00042, 19.969]",8744.0
5295,0.453775368,"(-0.00042, 19.969]",8744.0
5296,0.485990392,"(-0.00042, 19.969]",8744.0
5297,0.675183312,"(-0.00042, 19.969]",8744.0
5298,0.739181175,"(-0.00042, 19.969]",8744.0
5299,0.533049528,"(-0.00042, 19.969]",8744.0
5300,0.558783791,"(-0.00042, 19.969]",8744.0
5301,0.401099775,"(-0.00042, 19.969]",8744.0
5302,0.607308472,"(-0.00042, 19.969]",8744.0
5303,0.595622098,"(-0.00042, 19.969]",8744.0
5304,0.214875872,"(-0.00042, 19.969]",8744.0
5305,0.429768532,"(-0.00042, 19.969]",8744.0
5306,0.28779971,"(-0.00042, 19.969]",8744.0
5307,0.362832209,"(-0.00042, 19.969]",8744.0
5308,0.367184684,"(-0.00042, 19.969]",8744.0
5309,0.447095162,"(-0.00042, 19.969]",8744.0
5310,0.455009823,"(-0.00042, 19.969]",8744.0
5311,0.464343752,"(-0.00042, 19.969]",8744.0
5312,0.711286881,"(-0.00042, 19.969]",8744.0
5313,0.563732595,"(-0.00042, 19.969]",8744.0
5314,0.571921929,"(-0.00042, 19.969]",8744.0
5315,0.659384131,"(-0.00042, 19.969]",8744.0
5316,0.6617939,"(-0.00042, 19.969]",8744.0
5317,0.662002979,"(-0.00042, 19.969]",8744.0
5318,0.827261037,"(-0.00042, 19.969]",8744.0
5319,0.745358869,"(-0.00042, 19.969]",8744.0
5320,0.830728105,"(-0.00042, 19.969]",8744.0
5321,0.834433168,"(-0.00042, 19.969]",8744.0
5322,0.75514827,"(-0.00042, 19.969]",8744.0
5323,0.843958573,"(-0.00042, 19.969]",8744.0
5324,1.188242102,"(-0.00042, 19.969]",8744.0
5325,1.279840849,"(-0.00042, 19.969]",8744.0
5326,1.543602816,"(-0.00042, 19.969]",8744.0
5327,1.206845483,"(-0.00042, 19.969]",8744.0
5328,1.213836478,"(-0.00042, 19.969]",8744.0
5329,1.22183878,"(-0.00042, 19.969]",8744.0
5330,1.407103629,"(-0.00042, 19.969]",8744.0
5331,1.330133243,"(-0.00042, 19.969]",8744.0
5332,1.60813741,"(-0.00042, 19.969]",8744.0
5333,1.61565575,"(-0.00042, 19.969]",8744.0
5334,1.616486665,"(-0.00042, 19.969]",8744.0
5335,1.788387915,"(-0.00042, 19.969]",8744.0
5336,1.773210832,"(-0.00042, 19.969]",8744.0
5337,2.015991013,"(-0.00042, 19.969]",8744.0
5338,2.077473267,"(-0.00042, 19.969]",8744.0
5339,2.223046073,"(-0.00042, 19.969]",8744.0
5340,2.366297158,"(-0.00042, 19.969]",8744.0
5341,2.339660476,"(-0.00042, 19.969]",8744.0
5342,2.312991372,"(-0.00042, 19.969]",8744.0
5343,2.284836886,"(-0.00042, 19.969]",8744.0
5344,2.254435271,"(-0.00042, 19.969]",8744.0
5345,3.967240782,"(-0.00042, 19.969]",8744.0
5346,4.218983701,"(-0.00042, 19.969]",8744.0
5347,4.614416644,"(-0.00042, 19.969]",8744.0
5348,4.695068561,"(-0.00042, 19.969]",8744.0
5349,4.776002768,"(-0.00042, 19.969]",8744.0
5350,4.710907704,"(-0.00042, 19.969]",8744.0
5351,4.941167146,"(-0.00042, 19.969]",8744.0
5352,4.880433719,"(-0.00042, 19.969]",8744.0
5353,5.034263395,"(-0.00042, 19.969]",8744.0
5354,4.973200642,"(-0.00042, 19.969]",8744.0
5355,5.050964187,"(-0.00042, 19.969]",8744.0
5356,0.501837251,"(-0.00042, 19.969]",8744.0
5357,0.561314583,"(-0.00042, 19.969]",8744.0
5358,0.651713667,"(-0.00042, 19.969]",8744.0
5359,0.774109781,"(-0.00042, 19.969]",8744.0
5360,0.793961905,"(-0.00042, 19.969]",8744.0
5361,0.871121999,"(-0.00042, 19.969]",8744.0
5362,1.0196641,"(-0.00042, 19.969]",8744.0
5363,1.166635088,"(-0.00042, 19.969]",8744.0
5364,1.207655726,"(-0.00042, 19.969]",8744.0
5365,1.348027309,"(-0.00042, 19.969]",8744.0
5366,1.668191979,"(-0.00042, 19.969]",8744.0
5367,1.782608723,"(-0.00042, 19.969]",8744.0
5368,1.800808443,"(-0.00042, 19.969]",8744.0
5369,2.143330254,"(-0.00042, 19.969]",8744.0
5370,2.181664351,"(-0.00042, 19.969]",8744.0
5371,2.319371413,"(-0.00042, 19.969]",8744.0
5372,2.602807792,"(-0.00042, 19.969]",8744.0
5373,2.903242644,"(-0.00042, 19.969]",8744.0
5374,3.067572142,"(-0.00042, 19.969]",8744.0
5375,3.549056094,"(-0.00042, 19.969]",8744.0
5376,3.537650534,"(-0.00042, 19.969]",8744.0
5377,3.60873747,"(-0.00042, 19.969]",8744.0
5378,3.608409089,"(-0.00042, 19.969]",8744.0
5379,3.781078933,"(-0.00042, 19.969]",8744.0
5380,4.056610689,"(-0.00042, 19.969]",8744.0
5381,4.370304926,"(-0.00042, 19.969]",8744.0
5382,4.426967249,"(-0.00042, 19.969]",8744.0
5383,4.628848877,"(-0.00042, 19.969]",8744.0
5384,5.280829355,"(-0.00042, 19.969]",8744.0
5385,5.555998042,"(-0.00042, 19.969]",8744.0
5386,5.760374252,"(-0.00042, 19.969]",8744.0
5387,6.039462229,"(-0.00042, 19.969]",8744.0
5388,6.498142885,"(-0.00042, 19.969]",8744.0
5389,7.284858219,"(-0.00042, 19.969]",8744.0
5390,7.706677234,"(-0.00042, 19.969]",8744.0
5391,8.311071381,"(-0.00042, 19.969]",8744.0
5392,8.869490025,"(-0.00042, 19.969]",8744.0
5393,9.35798162,"(-0.00042, 19.969]",8744.0
5394,7.882070871,"(-0.00042, 19.969]",8744.0
5395,8.577710247,"(-0.00042, 19.969]",8744.0
5396,9.52093176,"(-0.00042, 19.969]",8744.0
5397,9.506313358,"(-0.00042, 19.969]",8744.0
5398,9.777628886,"(-0.00042, 19.969]",8744.0
5399,9.741365604,"(-0.00042, 19.969]",8744.0
5400,10.039183575,"(-0.00042, 19.969]",8744.0
5401,9.616547001,"(-0.00042, 19.969]",8744.0
5402,9.72993278,"(-0.00042, 19.969]",8744.0
5403,10.199581741,"(-0.00042, 19.969]",8744.0
5404,10.369832656,"(-0.00042, 19.969]",8744.0
5405,10.346506096,"(-0.00042, 19.969]",8744.0
5406,11.469587475,"(-0.00042, 19.969]",8744.0
5407,11.840756867,"(-0.00042, 19.969]",8744.0
5460,29.788198288,"(19.969, 39.937]",216.0
5461,33.877300697,"(19.969, 39.937]",216.0
5462,42.637117684,"(39.937, 59.904]",36.0
5463,44.609489998,"(39.937, 59.904]",36.0
5464,58.732730442,"(39.937, 59.904]",36.0
5465,73.458184096,"(59.904, 79.872]",26.0
5466,65.886557418,"(59.904, 79.872]",26.0
5467,43.428302702,"(39.937, 59.904]",36.0
5468,35.111222367,"(19.969, 39.937]",216.0
5469,38.668924995,"(19.969, 39.937]",216.0
5470,33.381067845,"(19.969, 39.937]",216.0
5471,33.592606758,"(19.969, 39.937]",216.0
5472,31.883020074,"(19.969, 39.937]",216.0
5473,26.156767733,"(19.969, 39.937]",216.0
5474,19.558233757,"(-0.00042, 19.969]",8744.0
5475,16.008439031,"(-0.00042, 19.969]",8744.0
5476,16.562042847,"(-0.00042, 19.969]",8744.0
5477,14.581813286,"(-0.00042, 19.969]",8744.0
5478,16.833087127,"(-0.00042, 19.969]",8744.0
5479,13.431070344,"(-0.00042, 19.969]",8744.0
5480,17.824528187,"(-0.00042, 19.969]",8744.0
5481,17.36063559,"(-0.00042, 19.969]",8744.0
5482,13.937861745,"(-0.00042, 19.969]",8744.0
5483,13.623479311,"(-0.00042, 19.969]",8744.0
5484,17.110543331,"(-0.00042, 19.969]",8744.0
5485,16.803807943,"(-0.00042, 19.969]",8744.0
5486,19.372819563,"(-0.00042, 19.969]",8744.0
5487,16.408245262,"(-0.00042, 19.969]",8744.0
5488,16.435759708,"(-0.00042, 19.969]",8744.0
5489,17.467149003,"(-0.00042, 19.969]",8744.0
5490,23.466084168,"(19.969, 39.937]",216.0
5491,5.077246887,"(-0.00042, 19.969]",8744.0
5495,33.488461733,"(19.969, 39.937]",216.0
5496,30.620535611,"(19.969, 39.937]",216.0
5497,32.56958552,"(19.969, 39.937]",216.0
5498,29.29660291,"(19.969, 39.937]",216.0
5499,29.151545043,"(19.969, 39.937]",216.0
5500,27.759022944,"(19.969, 39.937]",216.0
5501,28.965294354,"(19.969, 39.937]",216.0
5502,28.51232265,"(19.969, 39.937]",216.0
5503,28.5890492,"(19.969, 39.937]",216.0
5504,29.327956225,"(19.969, 39.937]",216.0
5505,31.607488324,"(19.969, 39.937]",216.0
5506,30.872191146,"(19.969, 39.937]",216.0
5507,29.636849339,"(19.969, 39.937]",216.0
5508,30.581263746,"(19.969, 39.937]",216.0
5509,29.721703792,"(19.969, 39.937]",216.0
5510,29.693433477,"(19.969, 39.937]",216.0
5511,28.102661753,"(19.969, 39.937]",216.0
5512,0.038054779,"(-0.00042, 19.969]",8744.0
5513,0.052402932,"(-0.00042, 19.969]",8744.0
5514,0.059465829,"(-0.00042, 19.969]",8744.0
5515,0.064557643,"(-0.00042, 19.969]",8744.0
5516,0.074104952,"(-0.00042, 19.969]",8744.0
5517,0.075463354,"(-0.00042, 19.969]",8744.0
5518,0.09628119,"(-0.00042, 19.969]",8744.0
5519,0.127862569,"(-0.00042, 19.969]",8744.0
5520,0.066024409,"(-0.00042, 19.969]",8744.0
5521,0.121848367,"(-0.00042, 19.969]",8744.0
5522,0.212973446,"(-0.00042, 19.969]",8744.0
5523,0.152811931,"(-0.00042, 19.969]",8744.0
5524,0.171852245,"(-0.00042, 19.969]",8744.0
5525,0.177304787,"(-0.00042, 19.969]",8744.0
5526,0.09819437,"(-0.00042, 19.969]",8744.0
5527,0.083016499,"(-0.00042, 19.969]",8744.0
5528,0.072275068,"(-0.00042, 19.969]",8744.0
5529,0.07377346,"(-0.00042, 19.969]",8744.0
5530,0.073012118,"(-0.00042, 19.969]",8744.0
5531,0.069852636,"(-0.00042, 19.969]",8744.0
5532,0.057495909,"(-0.00042, 19.969]",8744.0
5533,0.045318411,"(-0.00042, 19.969]",8744.0
5534,0.04644352,"(-0.00042, 19.969]",8744.0
5535,0.051581287,"(-0.00042, 19.969]",8744.0
5536,0.051224098,"(-0.00042, 19.969]",8744.0
5537,0.054803547,"(-0.00042, 19.969]",8744.0
5538,0.05521963,"(-0.00042, 19.969]",8744.0
5539,0.053662505,"(-0.00042, 19.969]",8744.0
5540,0.052135867,"(-0.00042, 19.969]",8744.0
5541,0.056867385,"(-0.00042, 19.969]",8744.0
5542,0.055248798,"(-0.00042, 19.969]",8744.0
5543,0.057879484,"(-0.00042, 19.969]",8744.0
5544,0.06197327,"(-0.00042, 19.969]",8744.0
5545,0.060300951,"(-0.00042, 19.969]",8744.0
5546,0.063401639,"(-0.00042, 19.969]",8744.0
5547,0.077751867,"(-0.00042, 19.969]",8744.0
5548,0.101895917,"(-0.00042, 19.969]",8744.0
5549,0.125883025,"(-0.00042, 19.969]",8744.0
5550,0.139152368,"(-0.00042, 19.969]",8744.0
5551,0.182087007,"(-0.00042, 19.969]",8744.0
5552,0.181878534,"(-0.00042, 19.969]",8744.0
5553,0.166291562,"(-0.00042, 19.969]",8744.0
5554,0.213928438,"(-0.00042, 19.969]",8744.0
5555,0.202444057,"(-0.00042, 19.969]",8744.0
5556,0.251426515,"(-0.00042, 19.969]",8744.0
5557,0.249572499,"(-0.00042, 19.969]",8744.0
5558,0.270683528,"(-0.00042, 19.969]",8744.0
5559,0.158048796,"(-0.00042, 19.969]",8744.0
5560,0.161954988,"(-0.00042, 19.969]",8744.0
5561,0.160311795,"(-0.00042, 19.969]",8744.0
5562,0.203248951,"(-0.00042, 19.969]",8744.0
5563,0.188910506,"(-0.00042, 19.969]",8744.0
5564,1.430289424,"(-0.00042, 19.969]",8744.0
5565,1.439577819,"(-0.00042, 19.969]",8744.0
5566,1.483731683,"(-0.00042, 19.969]",8744.0
5567,1.525929202,"(-0.00042, 19.969]",8744.0
5568,1.600665193,"(-0.00042, 19.969]",8744.0
5569,1.586077213,"(-0.00042, 19.969]",8744.0
5570,1.699083608,"(-0.00042, 19.969]",8744.0
5571,1.642254868,"(-0.00042, 19.969]",8744.0
5572,1.673478775,"(-0.00042, 19.969]",8744.0
5573,1.934022747,"(-0.00042, 19.969]",8744.0
5574,1.719053644,"(-0.00042, 19.969]",8744.0
